dataset,esn,unit,flight_cycle,datetime,operator,depart_icao,destination_icao,hpc_eff_mod,hpc_flow_mod,tra,t2,t24,t30,t50,p2,p15,p30,nf,nc,epr,ps30,phi,nrf,nrc,bpr,farb,htbleed,nf_dmd,pcnfr_dmd,w31,w32,airport_icao,destination_latitude,destination_longitude,depart_latitude,depart_longitude,distance_between_airport_miles,?esn,rul
test_FD001,999190,90,60,1/16/2018 7:19,AXM,WSSS,VTBD,-0.0031,2.00E-04,100,518.67,642.08,1584.08,1397.84,14.62,21.61,553.58,2388.11,9059.92,1.3,47.33,521.86,2388.06,8142.66,8.4257,0.03,393,2388,100,38.9,23.338,VTBD,13.914,100.606,1.359,103.989,897.7408822,999190,28
test_FD001,999190,90,61,1/16/2018 17:01,AXM,VTBD,WMKK,-5.00E-04,1.00E-04,100,518.67,641.82,1590.8,1408.74,14.62,21.61,552.91,2388.1,9047.43,1.3,47.72,521.73,2388.12,8133.64,8.443,0.03,393,2388,100,38.85,23.3701,WMKK,2.743,101.698,13.914,100.606,775.4295471,999190,28
test_FD001,999190,90,62,1/17/2018 16:46,AXM,VTBD,VMMC,-0.0023,-3.00E-04,100,518.67,642.8,1583.33,1402.98,14.62,21.61,553.03,2388.09,9060.69,1.3,47.31,521.76,2388.12,8131.95,8.4568,0.03,392,2388,100,38.6,23.3219,VMMC,22.149,113.591,13.914,100.606,1024.492969,999190,28
test_FD001,999190,90,64,1/18/2018 13:00,AXM,VOTR,VTBD,-0.0011,0,100,518.67,642.41,1591.75,1412.04,14.62,21.61,554.38,2388.06,9054.93,1.3,47.41,521.24,2388.14,8133.12,8.4451,0.03,393,2388,100,38.78,23.3348,VTBD,13.914,100.606,10.766,78.715,1492.874488,999190,28
test_FD001,999190,90,65,1/18/2018 17:58,AXM,VTBD,VMMC,-0.001,-1.00E-04,100,518.67,642.05,1587.87,1398.5,14.62,21.61,552.75,2388.03,9057.87,1.3,47.51,521.42,2388.13,8138.83,8.4354,0.03,392,2388,100,38.83,23.2937,VMMC,22.149,113.591,13.914,100.606,1024.492969,999190,28
test_FD001,999190,90,66,1/19/2018 3:07,AXM,VTBD,WSSS,-5.00E-04,3.00E-04,100,518.67,642.39,1585.92,1405.3,14.62,21.61,553.48,2388.04,9064.74,1.3,47.41,521.27,2388.07,8132.62,8.4356,0.03,392,2388,100,38.85,23.2364,WSSS,1.359,103.989,13.914,100.606,897.7408822,999190,28
test_FD001,999190,90,67,1/19/2018 18:36,AXM,VTBD,VTCC,0.0035,-4.00E-04,100,518.67,642.45,1595.81,1408.79,14.62,21.61,553.57,2388.05,9056.59,1.3,47.41,521.98,2388.07,8135.97,8.3958,0.03,392,2388,100,38.64,23.3605,VTCC,18.771,98.963,13.914,100.606,352.8103276,999190,28
test_FD001,999190,90,68,1/19/2018 23:24,AXM,VTBD,VTSP,-0.0031,-4.00E-04,100,518.67,642.11,1594.8,1408.33,14.62,21.61,553.58,2388.1,9051.78,1.3,47.44,521.46,2388.12,8135.7,8.3991,0.03,393,2388,100,38.93,23.3251,VTSP,8.113,98.309,13.914,100.606,429.9926051,999190,28
test_FD001,999190,90,69,1/20/2018 17:08,AXM,VTBD,WMKK,-5.00E-04,-3.00E-04,100,518.67,642.36,1595.03,1404.41,14.62,21.61,553.09,2388.1,9056.53,1.3,47.38,522.13,2388.1,8132.86,8.4375,0.03,394,2388,100,38.94,23.3623,WMKK,2.743,101.698,13.914,100.606,775.4295471,999190,28
test_FD001,999190,90,70,1/21/2018 17:15,AXM,VTBD,VTUV,-7.00E-04,3.00E-04,100,518.67,642.38,1596.06,1401.46,14.62,21.61,553.55,2388.12,9048.15,1.3,47.45,522.11,2388.1,8137.83,8.4205,0.03,393,2388,100,38.95,23.2985,VTUV,16.117,103.774,13.914,100.606,260.4932639,999190,28
test_FD001,999190,90,71,1/21/2018 18:30,AXM,VTBD,VTUV,-0.0037,-4.00E-04,100,518.67,642.47,1586.81,1408.9,14.62,21.61,553.17,2388.06,9057.1,1.3,47.51,521.86,2388.07,8136.22,8.4137,0.03,394,2388,100,38.77,23.1824,VTUV,16.117,103.774,13.914,100.606,260.4932639,999190,28
test_FD001,999190,90,72,1/21/2018 19:49,AXM,VTUV,VTBD,-0.0031,-4.00E-04,100,518.67,642.38,1586.22,1409.77,14.62,21.61,553.41,2388.11,9055.34,1.3,47.47,521.61,2387.98,8139.89,8.428,0.03,390,2388,100,38.71,23.2501,VTBD,13.914,100.606,16.117,103.774,260.4932639,999190,28
test_FD001,999190,90,73,1/21/2018 21:25,AXM,VTBD,VMMC,0.0016,2.00E-04,100,518.67,642.63,1584.31,1406.47,14.62,21.61,553.57,2388.09,9052.98,1.3,47.41,521.52,2388.12,8139.24,8.4275,0.03,394,2388,100,38.89,23.3578,VMMC,22.149,113.591,13.914,100.606,1024.492969,999190,28
test_FD001,999190,90,74,1/22/2018 0:34,AXM,VMMC,VTBD,-0.0012,4.00E-04,100,518.67,642.11,1584.48,1409.14,14.62,21.61,553.58,2388.14,9058.14,1.3,47.49,521.63,2388.09,8137.6,8.4309,0.03,392,2388,100,38.8,23.431,VTBD,13.914,100.606,22.149,113.591,1024.492969,999190,28
test_FD001,999190,90,75,1/22/2018 3:37,AXM,VTBD,VTST,-0.0025,-4.00E-04,100,518.67,642.02,1594.53,1408.62,14.62,21.61,553.97,2388.04,9051.88,1.3,47.64,521.4,2388.05,8138.31,8.4334,0.03,391,2388,100,38.86,23.2023,VTST,7.509,99.616,13.914,100.606,447.6105276,999190,28
test_FD001,999190,90,76,1/22/2018 4:52,AXM,VTBD,VTST,-0.0018,5.00E-04,100,518.67,642.09,1589.92,1405.08,14.62,21.61,553.19,2388.12,9059.81,1.3,47.74,521.85,2388.11,8141.16,8.4028,0.03,394,2388,100,38.58,23.2111,VTST,7.509,99.616,13.914,100.606,447.6105276,999190,28
test_FD001,999190,90,77,1/22/2018 6:35,AXM,VTST,VTBD,2.00E-04,-2.00E-04,100,518.67,642.42,1587.67,1406.73,14.62,21.61,554.06,2388.08,9055.36,1.3,47.55,521.27,2388.12,8133.01,8.4277,0.03,393,2388,100,38.92,23.4005,VTBD,13.914,100.606,7.509,99.616,447.6105276,999190,28
test_FD001,999190,90,78,1/22/2018 8:47,AXM,VTBD,VTCC,-3.00E-04,-4.00E-04,100,518.67,642.34,1595.01,1402.76,14.62,21.61,554,2388.13,9048.51,1.3,47.69,521.67,2388.18,8137.06,8.4378,0.03,394,2388,100,38.99,23.2757,VTCC,18.771,98.963,13.914,100.606,352.8103276,999190,28
test_FD001,999190,90,79,1/22/2018 17:27,AXM,VTBD,VTUV,-0.0041,0,100,518.67,642.11,1588.36,1404.37,14.62,21.61,553.41,2388.08,9066.3,1.3,47.51,520.99,2388.09,8138.83,8.4237,0.03,393,2388,100,39,23.2649,VTUV,16.117,103.774,13.914,100.606,260.4932639,999190,28
test_FD001,999179,79,28,2/24/2018 21:39,AXM,VTBD,VTSG,0.0031,-1.00E-04,100,518.67,642.24,1585.68,1401.28,14.62,21.61,554.03,2388.05,9047.19,1.3,47.32,522.19,2388.06,8128.88,8.411,0.03,391,2388,100,38.84,23.4062,VTSG,8.1,98.985,13.914,100.606,416.4663065,999179,73
test_FD001,999179,79,29,2/25/2018 1:47,AXM,VTBD,VTSG,0.0018,4.00E-04,100,518.67,642.28,1588.32,1398.45,14.62,21.61,553.11,2388.07,9043.16,1.3,47.34,521.58,2388,8132.42,8.4403,0.03,394,2388,100,38.91,23.4141,VTSG,8.1,98.985,13.914,100.606,416.4663065,999179,73
test_FD001,999179,79,30,2/25/2018 17:19,AXM,VTBD,VTUV,9.00E-04,-4.00E-04,100,518.67,642.87,1587.44,1404.93,14.62,21.61,554.46,2388.06,9055.54,1.3,47.35,521.76,2388.05,8127.88,8.4262,0.03,392,2388,100,38.89,23.3718,VTUV,16.117,103.774,13.914,100.606,260.4932639,999179,73
test_FD001,999179,79,31,2/26/2018 7:36,AXM,VTBD,VTCC,-0.0017,0,100,518.67,642.69,1587.75,1409.24,14.62,21.61,553.57,2388.06,9053.19,1.3,47.19,521.7,2388.02,8137.02,8.3996,0.03,391,2388,100,39.02,23.3018,VTCC,18.771,98.963,13.914,100.606,352.8103276,999179,73
test_FD001,999179,79,32,2/26/2018 9:30,AXM,VTCC,VTBD,5.00E-04,-2.00E-04,100,518.67,642.54,1582.98,1404.46,14.62,21.61,554.56,2388.05,9047.7,1.3,47.23,522.44,2388.05,8132.8,8.4331,0.03,392,2388,100,38.89,23.4005,VTBD,13.914,100.606,18.771,98.963,352.8103276,999179,73
test_FD001,999179,79,33,2/26/2018 17:44,AXM,VTBD,VTUU,0.0024,2.00E-04,100,518.67,642.33,1580.75,1399.19,14.62,21.61,554.65,2388.09,9048.69,1.3,47.38,521.68,2388.1,8134.28,8.3965,0.03,392,2388,100,38.97,23.3521,VTUU,15.251,104.87,13.914,100.606,299.7026995,999179,73
test_FD001,999179,79,34,2/26/2018 21:46,AXM,VTBD,VTSG,4.00E-04,-2.00E-04,100,518.67,642.51,1582.99,1395.78,14.62,21.61,553.42,2388.02,9050.17,1.3,47.3,521.57,2388.04,8128.33,8.4443,0.03,392,2388,100,38.95,23.3548,VTSG,8.1,98.985,13.914,100.606,416.4663065,999179,73
test_FD001,999179,79,35,2/26/2018 23:00,AXM,VTBD,VTSG,-7.00E-04,-3.00E-04,100,518.67,642.35,1585.34,1400.51,14.62,21.61,554.39,2388.11,9054.92,1.3,47.24,521.72,2388,8133.19,8.4498,0.03,393,2388,100,39.02,23.336,VTSG,8.1,98.985,13.914,100.606,416.4663065,999179,73
test_FD001,999179,79,36,2/27/2018 4:11,AXM,VTSG,VTBD,0.0032,0,100,518.67,642.13,1589.22,1397.23,14.62,21.61,553.59,2388.02,9049.34,1.3,47.5,521.78,2388.07,8130.56,8.4017,0.03,392,2388,100,38.94,23.3882,VTBD,13.914,100.606,8.1,98.985,416.4663065,999179,73
test_FD001,999179,79,37,2/27/2018 7:44,AXM,VTSS,VTBD,-0.0017,-2.00E-04,100,518.67,642.48,1585.09,1404.91,14.62,21.61,554.24,2388.07,9042.89,1.3,47.27,522.01,2388.1,8134.24,8.4199,0.03,393,2388,100,38.75,23.3479,VTBD,13.914,100.606,6.933,100.395,482.5521438,999179,73
test_FD001,999179,79,38,2/27/2018 13:27,AXM,VTBD,VTSP,-0.0037,-3.00E-04,100,518.67,641.95,1585.9,1398.16,14.62,21.61,553.66,2388.05,9049.25,1.3,47.2,521.97,2388.08,8131.48,8.4102,0.03,392,2388,100,38.98,23.4179,VTSP,8.113,98.309,13.914,100.606,429.9926051,999179,73
test_FD001,999179,79,39,2/27/2018 21:36,AXM,VTBD,VTSG,-6.00E-04,-5.00E-04,100,518.67,642.51,1592.43,1403.34,14.62,21.61,553.84,2388.07,9051.59,1.3,47.35,522.04,2388.09,8132.36,8.4424,0.03,393,2388,100,39.17,23.3367,VTSG,8.1,98.985,13.914,100.606,416.4663065,999179,73
test_FD001,999179,79,40,2/28/2018 23:35,AXM,VTSG,VTBD,-0.0011,-4.00E-04,100,518.67,642.09,1594.83,1398.69,14.62,21.61,554.77,2388.05,9051.52,1.3,47.37,522.48,2388.03,8136.52,8.4227,0.03,391,2388,100,38.84,23.4198,VTBD,13.914,100.606,8.1,98.985,416.4663065,999179,73
test_FD001,999179,79,41,3/1/2018 1:40,AXM,VTBD,VTSG,-0.0046,1.00E-04,100,518.67,642.54,1593.17,1409.45,14.62,21.61,553.43,2388.03,9051.31,1.3,47.36,522,2388.05,8136.7,8.4141,0.03,391,2388,100,38.91,23.5289,VTSG,8.1,98.985,13.914,100.606,416.4663065,999179,73
test_FD001,999179,79,42,3/1/2018 17:39,AXM,VTBD,VTUU,0.0011,0,100,518.67,641.98,1592.15,1406.32,14.62,21.61,554.36,2388.03,9053.05,1.3,47.43,521.74,2388.08,8130.92,8.4465,0.03,392,2388,100,38.9,23.3671,VTUU,15.251,104.87,13.914,100.606,299.7026995,999179,73
test_FD001,999179,79,43,3/2/2018 1:46,AXM,VTBD,VTSG,0.0036,0,100,518.67,642.38,1584.09,1404.62,14.62,21.61,553.77,2388.05,9051.75,1.3,47.32,521.83,2388.1,8129.92,8.3997,0.03,393,2388,100,38.98,23.3123,VTSG,8.1,98.985,13.914,100.606,416.4663065,999179,73
test_FD001,999179,79,44,3/2/2018 7:24,AXM,VTSP,VTBD,-0.0016,3.00E-04,100,518.67,642.28,1579.21,1407.18,14.62,21.61,553.9,2388.05,9045.35,1.3,47.43,521.09,2388.06,8135.81,8.4323,0.03,393,2388,100,38.96,23.4097,VTBD,13.914,100.606,8.113,98.309,429.9926051,999179,73
test_FD001,999179,79,45,3/3/2018 5:32,AXM,VTST,VTBD,-0.0035,3.00E-04,100,518.67,642.15,1591.36,1405.83,14.62,21.61,553.85,2388.08,9048.49,1.3,47.28,521.25,2388.01,8134.67,8.3825,0.03,392,2388,100,38.79,23.4154,VTBD,13.914,100.606,7.509,99.616,447.6105276,999179,73
test_FD001,999179,79,46,3/3/2018 17:09,AXM,VTBD,WMKK,-0.0014,-3.00E-04,100,518.67,642.39,1580.88,1392.7,14.62,21.61,553.51,2388.06,9052.06,1.3,47.29,521.74,2388.08,8128.76,8.4359,0.03,393,2388,100,38.9,23.4172,WMKK,2.743,101.698,13.914,100.606,775.4295471,999179,73
test_FD001,999179,79,47,3/3/2018 17:09,AXM,VTBD,WMKK,0.0015,3.00E-04,100,518.67,642.23,1591.25,1401.84,14.62,21.6,553.86,2388.08,9050.54,1.3,47.36,521.89,2388.03,8131.39,8.4339,0.03,393,2388,100,38.88,23.3061,WMKK,2.743,101.698,13.914,100.606,775.4295471,999179,73
test_FD001,999179,79,48,3/4/2018 18:45,AXM,VTUV,VTBD,-4.00E-04,-1.00E-04,100,518.67,642.42,1581.62,1398.18,14.62,21.61,554.53,2388.08,9051.31,1.3,47.31,522.46,2388.07,8133.57,8.398,0.03,392,2388,100,38.94,23.4148,VTBD,13.914,100.606,16.117,103.774,260.4932639,999179,73
test_FD001,999179,79,49,3/5/2018 5:33,AXM,VTST,VTBD,-0.0026,-1.00E-04,100,518.67,642.85,1586.45,1403.54,14.62,21.61,554.1,2388.03,9056.36,1.3,47.41,521.97,2388.06,8132.96,8.4144,0.03,392,2388,100,38.99,23.4163,VTBD,13.914,100.606,7.509,99.616,447.6105276,999179,73
test_FD001,999179,79,50,3/5/2018 17:41,AXM,VTBD,VTUU,-0.0011,3.00E-04,100,518.67,642.21,1582.53,1397.88,14.62,21.61,554.25,2388.08,9046.55,1.3,47.36,521.87,2388.1,8130.54,8.4459,0.03,393,2388,100,38.82,23.4433,VTUU,15.251,104.87,13.914,100.606,299.7026995,999179,73
test_FD001,999179,79,51,3/5/2018 21:39,AXM,VTBD,VTSG,-0.0026,-4.00E-04,100,518.67,642.39,1591.8,1410.53,14.62,21.61,553.43,2388.07,9046.35,1.3,47.39,521.45,2388.04,8135.73,8.4122,0.03,391,2388,100,38.96,23.3079,VTSG,8.1,98.985,13.914,100.606,416.4663065,999179,73
test_FD001,999179,79,52,3/6/2018 17:38,AXM,VTBD,VTUU,-3.00E-04,-5.00E-04,100,518.67,643.04,1584.01,1399.64,14.62,21.61,553.82,2388.08,9055.81,1.3,47.44,521.37,2388.12,8130.43,8.4346,0.03,392,2388,100,38.95,23.3521,VTUU,15.251,104.87,13.914,100.606,299.7026995,999179,73
test_FD001,999179,79,53,3/6/2018 21:36,AXM,VTBD,VTSG,-0.0025,4.00E-04,100,518.67,641.93,1585.67,1404.15,14.62,21.61,553.82,2388.1,9044.36,1.3,47.5,521.62,2388.06,8125.8,8.4001,0.03,392,2388,100,39,23.3535,VTSG,8.1,98.985,13.914,100.606,416.4663065,999179,73
test_FD001,999179,79,54,3/7/2018 1:36,AXM,VTBD,VTSG,-0.0023,-4.00E-04,100,518.67,642.48,1584.31,1405.54,14.62,21.61,554.03,2388.09,9047.74,1.3,47.26,521.57,2388.11,8133.98,8.422,0.03,394,2388,100,38.91,23.3381,VTSG,8.1,98.985,13.914,100.606,416.4663065,999179,73
test_FD001,999173,73,71,4/3/2018 1:54,AXM,VTBD,VVTS,-0.0024,1.00E-04,100,518.67,642.09,1579.82,1404.25,14.62,21.61,554.47,2387.99,9052.03,1.3,47.15,522.27,2388.04,8132.98,8.407,0.03,391,2388,100,38.98,23.3788,VVTS,10.821,106.661,13.914,100.606,461.0983526,999173,169
test_FD001,999173,73,72,4/3/2018 4:05,AXM,VVTS,VTBD,-0.0034,3.00E-04,100,518.67,642.41,1584.9,1401.75,14.62,21.61,553.81,2388.01,9050.6,1.3,47.06,522.05,2388,8142.26,8.4267,0.03,390,2388,100,39.04,23.4845,VTBD,13.914,100.606,10.821,106.661,461.0983526,999173,169
test_FD001,999173,73,73,4/3/2018 18:48,AXM,VTBD,VHHH,-0.0037,3.00E-04,100,518.67,642.37,1579.5,1394.08,14.62,21.61,554.13,2388.02,9058.58,1.3,47.21,522.26,2388.01,8137.1,8.4241,0.03,391,2388,100,39.07,23.4761,VHHH,22.309,113.915,13.914,100.606,1047.939269,999173,169
test_FD001,999173,73,74,4/4/2018 1:22,AXM,VTBD,VTSP,0.0015,-2.00E-04,100,518.67,642.34,1581.69,1408.78,14.62,21.61,553.97,2388.05,9054.41,1.3,47.27,522.25,2388.03,8137.57,8.4222,0.03,391,2388,100,38.93,23.3427,VTSP,8.113,98.309,13.914,100.606,429.9926051,999173,169
test_FD001,999173,73,75,4/5/2018 5:04,AXM,VTBD,VTSG,-6.00E-04,-3.00E-04,100,518.67,642.15,1585.98,1403.09,14.62,21.61,554.2,2388.04,9055.4,1.3,47.3,522.23,2388.03,8131.65,8.4078,0.03,392,2388,100,38.98,23.3899,VTSG,8.1,98.985,13.914,100.606,416.4663065,999173,169
test_FD001,999173,73,76,4/6/2018 3:18,AXM,VTSP,VTBD,0.0025,2.00E-04,100,518.67,641.82,1583.6,1405.44,14.62,21.6,554.09,2388.06,9048.27,1.3,47.31,521.92,2387.97,8133.1,8.4259,0.03,392,2388,100,39.04,23.3962,VTBD,13.914,100.606,8.113,98.309,429.9926051,999173,169
test_FD001,999173,73,77,4/6/2018 21:45,AXM,VVTS,VTBD,-4.00E-04,3.00E-04,100,518.67,642.04,1590.64,1397.33,14.62,21.61,554.51,2388.05,9049.7,1.3,47.32,521.68,2388.09,8134.31,8.3763,0.03,393,2388,100,38.87,23.3156,VTBD,13.914,100.606,10.821,106.661,461.0983526,999173,169
test_FD001,999173,73,78,4/7/2018 2:09,AXM,VTCC,VTBD,-0.0019,4.00E-04,100,518.67,642.19,1587.97,1399.71,14.62,21.61,554.1,2388.04,9053.16,1.3,47.33,521.82,2388.08,8137.12,8.4163,0.03,392,2388,100,38.87,23.4195,VTBD,13.914,100.606,18.771,98.963,352.8103276,999173,169
test_FD001,999173,73,79,4/7/2018 7:26,AXM,VHHH,VTBD,0.0028,0,100,518.67,641.8,1588.86,1405.48,14.62,21.61,554.85,2388.01,9053.23,1.3,47.35,522.64,2388.02,8139.78,8.4208,0.03,393,2388,100,39.12,23.421,VTBD,13.914,100.606,22.309,113.915,1047.939269,999173,169
test_FD001,999173,73,80,4/8/2018 5:38,AXM,VTBD,VTPP,-7.00E-04,4.00E-04,100,518.67,642.59,1586.29,1408.28,14.62,21.61,554.11,2388.07,9048.07,1.3,47.47,522.06,2388.06,8137.31,8.3708,0.03,392,2388,100,38.82,23.3546,VTPP,16.783,100.279,13.914,100.606,199.4217462,999173,169
test_FD001,999173,73,81,4/8/2018 10:22,AXM,VTSP,VTBD,7.00E-04,0,100,518.67,642.54,1582.8,1400.85,14.62,21.61,554.68,2388.04,9058.33,1.3,47.32,522.51,2388.03,8139.81,8.4004,0.03,393,2388,100,38.95,23.3445,VTBD,13.914,100.606,8.113,98.309,429.9926051,999173,169
test_FD001,999173,73,82,4/9/2018 1:18,AXM,VTBD,VTSP,6.00E-04,-4.00E-04,100,518.67,642.85,1583.08,1405.29,14.62,21.61,553.6,2388,9049.09,1.3,47.43,522.24,2387.98,8136.76,8.3939,0.03,391,2388,100,38.93,23.3402,VTSP,8.113,98.309,13.914,100.606,429.9926051,999173,169
test_FD001,999173,73,83,4/9/2018 5:19,AXM,VTBD,VTPP,-0.001,1.00E-04,100,518.67,641.91,1586.32,1399.96,14.62,21.61,554.08,2388.07,9054.21,1.3,47.36,522.31,2388.05,8139.94,8.3865,0.03,392,2388,100,39.03,23.4066,VTPP,16.783,100.279,13.914,100.606,199.4217462,999173,169
test_FD001,999173,73,84,4/10/2018 4:24,AXM,VTCC,VTBD,-0.0017,-2.00E-04,100,518.67,642.39,1587.27,1399.15,14.62,21.61,553.74,2388.04,9055.72,1.3,47.16,522.14,2388.03,8129.73,8.4341,0.03,392,2388,100,38.96,23.3284,VTBD,13.914,100.606,18.771,98.963,352.8103276,999173,169
test_FD001,999173,73,85,4/11/2018 4:09,AXM,VTSS,VTBD,0.0011,3.00E-04,100,518.67,641.85,1584.48,1402.7,14.62,21.61,553.88,2388.07,9051.63,1.3,47.3,522.01,2388.04,8134.54,8.3728,0.03,392,2388,100,38.99,23.3258,VTBD,13.914,100.606,6.933,100.395,482.5521438,999173,169
test_FD001,999173,73,86,4/12/2018 6:16,AXM,VTBD,VYYY,0.0014,2.00E-04,100,518.67,642.27,1582.4,1403.96,14.62,21.6,553.87,2388.04,9052.93,1.3,47.37,522.22,2388.04,8136.93,8.4065,0.03,392,2388,100,38.95,23.4239,VYYY,16.907,96.133,13.914,100.606,362.6377282,999173,169
test_FD001,999173,73,87,4/12/2018 8:00,AXM,VYYY,VTBD,-6.00E-04,1.00E-04,100,518.67,641.94,1584.69,1399.63,14.62,21.61,553.99,2388.07,9060.38,1.3,47.32,521.87,2388.01,8134.88,8.4161,0.03,391,2388,100,39.06,23.3928,VTBD,13.914,100.606,16.907,96.133,362.6377282,999173,169
test_FD001,999173,73,88,4/13/2018 6:13,AXM,VTBD,VTCC,1.00E-04,5.00E-04,100,518.67,642.19,1589.24,1404.91,14.62,21.61,553.97,2388.05,9052.6,1.3,47.29,522.14,2388.06,8141.3,8.4088,0.03,392,2388,100,38.88,23.4937,VTCC,18.771,98.963,13.914,100.606,352.8103276,999173,169
test_FD001,999173,73,89,4/13/2018 7:49,AXM,VTCC,VTBD,-0.0027,3.00E-04,100,518.67,642.43,1588.46,1400.67,14.62,21.61,554.05,2388.08,9056.26,1.3,47.28,522.37,2388.04,8138.91,8.3833,0.03,393,2388,100,38.9,23.3654,VTBD,13.914,100.606,18.771,98.963,352.8103276,999173,169
test_FD001,999173,73,90,4/14/2018 8:20,AXM,VTBD,VTSP,-7.00E-04,-3.00E-04,100,518.67,642.57,1578.41,1401.05,14.62,21.61,553.9,2388.08,9051.04,1.3,47.27,521.86,2388.04,8135.82,8.4128,0.03,393,2388,100,38.93,23.3038,VTSP,8.113,98.309,13.914,100.606,429.9926051,999173,169
test_FD001,999173,73,91,4/15/2018 10:17,AXM,VTSP,VTBD,6.00E-04,-1.00E-04,100,518.67,642.96,1578.02,1397.61,14.62,21.61,554.21,2388.01,9047.21,1.3,47.23,522.06,2388.04,8135.46,8.3847,0.03,392,2388,100,38.95,23.3901,VTBD,13.914,100.606,8.113,98.309,429.9926051,999173,169
test_FD001,999173,73,92,4/15/2018 18:46,AXM,VTBD,VHHH,-0.001,5.00E-04,100,518.67,641.64,1591.17,1396.43,14.62,21.61,554.01,2388.07,9054.27,1.3,47.14,522.01,2388.01,8140.93,8.4249,0.03,391,2388,100,38.88,23.4456,VHHH,22.309,113.915,13.914,100.606,1047.939269,999173,169
test_FD001,999173,73,93,4/16/2018 1:20,AXM,VTBD,VTSP,2.00E-04,0,100,518.67,642.33,1582.7,1401.51,14.62,21.61,554.42,2388,9050.82,1.3,47.38,521.89,2388.06,8137.49,8.4285,0.03,392,2388,100,38.8,23.3757,VTSP,8.113,98.309,13.914,100.606,429.9926051,999173,169
test_FD001,999173,73,94,4/16/2018 5:24,AXM,VTBD,VTPP,6.00E-04,1.00E-04,100,518.67,642.6,1585.41,1400.11,14.62,21.61,553.85,2388.02,9054.66,1.3,47.4,522.39,2388.04,8132.64,8.425,0.03,392,2388,100,38.83,23.4483,VTPP,16.783,100.279,13.914,100.606,199.4217462,999173,169
test_FD001,999173,73,95,4/16/2018 6:47,AXM,VTPP,VTBD,0.0015,1.00E-04,100,518.67,642.15,1589.57,1400.53,14.62,21.61,553.98,2388.02,9050.05,1.3,47.32,521.85,2388.07,8137.13,8.4319,0.03,393,2388,100,38.81,23.4175,VTBD,13.914,100.606,16.783,100.279,199.4217462,999173,169
test_FD001,999173,73,96,4/16/2018 19:11,AXM,VTBD,VTSF,-2.00E-04,-1.00E-04,100,518.67,642.87,1582.72,1405.41,14.62,21.61,553.95,2388.06,9053.69,1.3,47.43,522.01,2388.08,8143.26,8.4444,0.03,392,2388,100,38.95,23.3783,VTSF,8.464,99.958,13.914,100.606,379.1084162,999173,169
test_FD001,999173,73,97,4/16/2018 20:48,AXM,VTSF,VTBD,0.0014,-4.00E-04,100,518.67,642.36,1579.45,1406.62,14.62,21.61,554.47,2388.04,9048.6,1.3,47.2,522.17,2388.03,8138.37,8.4134,0.03,393,2388,100,39.02,23.3797,VTBD,13.914,100.606,8.464,99.958,379.1084162,999173,169
test_FD001,999193,93,21,1/8/2018 2:52,AXM,VTBD,VHHH,-0.0024,2.00E-04,100,518.67,642.82,1593.88,1396.49,14.62,21.61,552.32,2388.11,9055.39,1.3,47.59,521.45,2388.1,8140.05,8.4669,0.03,392,2388,100,38.79,23.3284,VHHH,22.309,113.915,13.914,100.606,1047.939269,999193,97
test_FD001,999193,93,22,1/8/2018 5:29,AXM,VHHH,VTBD,0.003,-3.00E-04,100,518.67,642.76,1585.24,1403.48,14.62,21.61,553.62,2388.11,9059.19,1.3,47.48,521.08,2388.11,8135.71,8.4474,0.03,392,2388,100,38.81,23.2763,VTBD,13.914,100.606,22.309,113.915,1047.939269,999193,97
test_FD001,999193,93,23,1/8/2018 6:28,AXM,VHHH,VTBD,-0.0043,3.00E-04,100,518.67,642.59,1600.98,1410.38,14.62,21.61,553.41,2388.11,9055.52,1.3,47.46,521.69,2388.12,8132.37,8.4567,0.03,392,2388,100,38.79,23.3695,VTBD,13.914,100.606,22.309,113.915,1047.939269,999193,97
test_FD001,999193,93,24,1/8/2018 17:54,AXM,VTBD,VTSS,-5.00E-04,5.00E-04,100,518.67,641.98,1585.88,1400.79,14.62,21.61,553.19,2388.01,9065.21,1.3,47.45,521.32,2388.12,8137.37,8.4424,0.03,393,2388,100,38.8,23.3136,VTSS,6.933,100.395,13.914,100.606,482.5521438,999193,97
test_FD001,999193,93,25,1/9/2018 19:08,AXM,VTBD,VTCC,-0.0014,-3.00E-04,100,518.67,642.13,1585.66,1405.87,14.62,21.61,553.86,2388.07,9058.92,1.3,47.52,521.41,2388.11,8138.01,8.4361,0.03,393,2388,100,38.93,23.1945,VTCC,18.771,98.963,13.914,100.606,352.8103276,999193,97
test_FD001,999193,93,26,1/9/2018 20:07,AXM,VTBD,VTCC,-0.0034,-3.00E-04,100,518.67,642.74,1590.38,1408.73,14.62,21.61,553.55,2388.1,9057.74,1.3,47.45,521.16,2388.13,8140.17,8.4288,0.03,395,2388,100,38.79,23.3115,VTCC,18.771,98.963,13.914,100.606,352.8103276,999193,97
test_FD001,999193,93,27,1/9/2018 21:49,AXM,VTCC,VTBD,3.00E-04,-4.00E-04,100,518.67,642.2,1592.13,1410.19,14.62,21.61,553.48,2388.12,9057.18,1.3,47.53,521.12,2388.15,8137.6,8.4653,0.03,394,2388,100,38.8,23.2659,VTBD,13.914,100.606,18.771,98.963,352.8103276,999193,97
